name,album,popularity,artist,release_date,length,album_art,album_type,duration_ms,explicit,preview_url,track_no,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,Song URL,Own_Song?,Length_s,Right_Field_1,id,small_album_art,Right_ActualURL,Artist_Name,Collaborator
Oluwaloseyi (feat. Wizkid),Day 1,5,Naeto C,8/16/2015,267272,https://i.scdn.co/image/d7154b5933a8424f457811566a8fd54982370a9e,album,267272,TRUE,https://p.scdn.co/mp3-preview/83712f93c8d60fd7a3ac334c7c130253162eb3ee?cid=b50ee957f7824fa5806358e8fe3a1598,9,0.501,0.0462,0.657,0,0.0933,-8.177,0.276,98.227,3,0.713,https://open.spotify.com/track/5g0XxvvBpBfzcOJMrj4AHE,No,267.272,0,2YZm2S4NKhUuK0YX4JF4he,https://i.scdn.co/image/7ecd61e920a7dd9b190033653123e3f3b1f0c065,https://open.spotify.com/album/2YZm2S4NKhUuK0YX4JF4he,Wizkid,Naeto C
No Lie (feat. WizKid),Diaspora,60,GoldLink,6/12/2019,203853,https://i.scdn.co/image/4808661ee5409b0788267f3bef288ea398efd4e4,album,203853,TRUE,https://p.scdn.co/mp3-preview/c1b6021d563a80a5f39e455a1c2acbdfb4d7b950?cid=b50ee957f7824fa5806358e8fe3a1598,11,0.485,0.0267,0.488,0.000273,0.0972,-7.94,0.328,77.036,4,0.262,https://open.spotify.com/track/224EQMt8CpNPV98j9L4iMJ,No,203.853,45,790qROmQ1y4aPEYLcSkScH,https://i.scdn.co/image/77f84bf48210d71f790254c9239f869c49eeb192,https://open.spotify.com/album/790qROmQ1y4aPEYLcSkScH,Wizkid,GoldLink
Gimmie Luv (feat. Olamide),Dreams,15,DJ Spinall,10/8/2017,202161,https://i.scdn.co/image/3db783c270c95c3306fb5d981ebefd7c24f96182,album,202161,FALSE,https://p.scdn.co/mp3-preview/33351878434fc7dad8dcc6632da3c7a7bd903da4?cid=b50ee957f7824fa5806358e8fe3a1598,10,0.877,0.261,0.738,0,0.346,-3.383,0.0628,110.006,4,0.811,https://open.spotify.com/track/1Cl7xwRXPuCUpq6ZECUftM,No,202.161,16,6aUx3oFseeFOywUPbmVR6x,https://i.scdn.co/image/d461e34766f800f9ebdb94f5b6b5de537add43eb,https://open.spotify.com/album/6aUx3oFseeFOywUPbmVR6x,Wizkid,DJ Spinall
Opoju (feat. Wizkid),Dreams,18,DJ Spinall,10/8/2017,218096,https://i.scdn.co/image/3db783c270c95c3306fb5d981ebefd7c24f96182,album,218096,FALSE,https://p.scdn.co/mp3-preview/9b1975a7ae2995f851bc6512f04a15adce0cd18e?cid=b50ee957f7824fa5806358e8fe3a1598,4,0.445,0.28,0.796,0,0.201,-4.226,0.257,148.77,3,0.576,https://open.spotify.com/track/1lzSmsBthhnJAIXU3omZlg,No,218.096,16,6aUx3oFseeFOywUPbmVR6x,https://i.scdn.co/image/d461e34766f800f9ebdb94f5b6b5de537add43eb,https://open.spotify.com/album/6aUx3oFseeFOywUPbmVR6x,Wizkid,DJ Spinall
Drogba (Joanna) [feat. WizKid],Drogba (Joanna) [feat. WizKid],61,Afro B,7/5/2018,197922,https://i.scdn.co/image/852d1a199f1cab8a5cad73dbdaf6e9ec16c8bc48,single,197922,FALSE,https://p.scdn.co/mp3-preview/3c70ac30ac49e2eff281582587c2590df375ad33?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.944,0.0106,0.559,3.25E-05,0.0775,-7.706,0.064,107.992,4,0.705,https://open.spotify.com/track/5Z3H2xgKsw5Sa3p0MGAVnT,No,197.922,37,1YNTbT0uHszzYnMeUIUHCk,https://i.scdn.co/image/69dfc64372901ff003b96270ae234e80790e4165,https://open.spotify.com/album/1YNTbT0uHszzYnMeUIUHCk,Wizkid,Afro B
Drop (feat. Wale),Drop (feat. Wale),21,WizKid,7/25/2014,221779,https://i.scdn.co/image/5e4d19840d11ea7259a7ea41dd43040f5f5df946,single,221779,TRUE,https://p.scdn.co/mp3-preview/c5b340b3f79ff496961509a342369f91a767fef7?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.714,0.312,0.824,0,0.228,-2.276,0.0746,104.911,4,0.24,https://open.spotify.com/track/7caVE9UHiCLq2Ctn1dnuWa,Yes,221.779,34,6QJlgTVEHyyOrkDOM1l0V5,https://i.scdn.co/image/60f593508eab08505593e2be953fb9dfe291b8a3,https://open.spotify.com/album/6QJlgTVEHyyOrkDOM1l0V5,Wizkid,None
Duze,Duze,16,Uhuru,5/4/2015,311028,https://i.scdn.co/image/5b4b545ef9fd23a228ba11f2feac208707548227,single,311028,FALSE,,1,0.823,0.358,0.853,0.00111,0.173,-5.242,0.166,125.014,4,0.707,https://open.spotify.com/track/6ZZaPHx4Qwunx24pFJJ18K,No,311.028,4,0XG8gy85fh60qMZSOwXKGu,https://i.scdn.co/image/20079c7dab90daa5570fd4ef8ba12b89281b4540,https://open.spotify.com/album/0XG8gy85fh60qMZSOwXKGu,Wizkid,Uhuru
Eledumare,Eledumare,21,WizKid,12/17/2013,209606,https://i.scdn.co/image/ea4e04f61759d59349140d5aad64b14d02e697a6,single,209606,FALSE,https://p.scdn.co/mp3-preview/705b3f0257dde1a3b7b7ef72c23a595119dd4fad?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.788,0.0504,0.948,0,0.038,-1.842,0.0816,121.995,4,0.939,https://open.spotify.com/track/00ff3FB1vvo9EVBRh0deHg,Yes,209.606,38,0o7MnPrPw8xaA6w5kSgYz9,https://i.scdn.co/image/842b99a12babacc17b1f513a86e4f64012ff6b08,https://open.spotify.com/album/0o7MnPrPw8xaA6w5kSgYz9,Wizkid,None
Eleniyan,Eleniyan,13,WizKid,8/30/2016,227903,https://i.scdn.co/image/bc31fa7634f5088f5f55b52d955f1d72235da83c,single,227903,FALSE,https://p.scdn.co/mp3-preview/d025adf336adff67c32ec5f892f39fe57ef90f1e?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.815,0.0316,0.767,1.71E-06,0.304,-5.987,0.249,105.04,4,0.193,https://open.spotify.com/track/44DRS4e9iEBhPuFKORyV88,Yes,227.903,27,38puSWOcCAXiLBgIyRSn5U,https://i.scdn.co/image/0675381ee691ebad09b917530cb4dcbd9ae1c537,https://open.spotify.com/album/38puSWOcCAXiLBgIyRSn5U,Wizkid,None
Energy (Stay Far Away),Energy (Stay Far Away),68,Skepta,6/20/2018,199521,https://i.scdn.co/image/03ec48439adc01a71928151f0159f0762556d16d,single,199521,TRUE,https://p.scdn.co/mp3-preview/e42c0417f21c6afddd90a46013681c5e4dd57acb?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.836,0.345,0.614,9.86E-05,0.088,-4.543,0.311,101.97,4,0.603,https://open.spotify.com/track/11RIJRbBfyLlJut96itSFd,No,199.521,10,6c2FMAZeFKi8pui6dlZqXB,https://i.scdn.co/image/5adde75293f1a7e074a64de9e3e34ff20fd51542,https://open.spotify.com/album/6c2FMAZeFKi8pui6dlZqXB,Wizkid,Skepta
Erima (feat. Dr Sid & Wizkid),Erima (feat. Dr Sid & Wizkid),32,DJ Big N,3/24/2016,226285,https://i.scdn.co/image/958ee9659afdcd30542958e7a784214939e212ba,single,226285,FALSE,https://p.scdn.co/mp3-preview/99d8593d553322825b0ec774080538c40baf29f1?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.568,0.676,0.769,0,0.225,-6.6,0.181,101.062,4,0.927,https://open.spotify.com/track/5VxfnN7oYmSB1NBduiSlfn,No,226.285,26,2oJy2jgwBn2YJpgmTLbWcj,https://i.scdn.co/image/671d3ee57c18c362fbb1cca4c798546d9454aea6,https://open.spotify.com/album/2oJy2jgwBn2YJpgmTLbWcj,Wizkid,DJ Big N
Olofofo (feat. Wizkid),Everbody Loves Ice Prince,19,Ice Prince,10/4/2011,283066,https://i.scdn.co/image/8e7ef84aae1ebb7dfe9e49be00504e41c76806a9,album,283066,FALSE,https://p.scdn.co/mp3-preview/d25ca07665c64ffcf5adf9f8e30f31142891cc88?cid=b50ee957f7824fa5806358e8fe3a1598,6,0.724,0.347,0.795,0,0.157,-5.72,0.151,119.93,4,0.802,https://open.spotify.com/track/0IFwqOXh5Z54TrN9rMzOQ7,No,283.066,10,1bL47OzrJ3OIXGQyFgV7zd,https://i.scdn.co/image/bb96565d7f6efb4af3608b4b1155f1b91a7fac55,https://open.spotify.com/album/1bL47OzrJ3OIXGQyFgV7zd,Wizkid,Ice Prince
EVERYTIME,EVERYTIME,47,STARBOY,5/4/2018,227683,https://i.scdn.co/image/452fcefb60d2dcf9a81741d49ccac3c53abe3996,single,227683,TRUE,https://p.scdn.co/mp3-preview/c06a5ee9ec2c0ab7bd7e9c37f16df5fae9461937?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.478,0.0293,0.663,0,0.137,-6.305,0.221,96.999,4,0.729,https://open.spotify.com/track/0bctUm3tFnGqyC9lcTTmfw,No,227.683,43,0LM8V68xvdJZsSTjwgU7dr,https://i.scdn.co/image/42d02ef7511fbe7f9946a6b7f690268fa7ddd319,https://open.spotify.com/album/0LM8V68xvdJZsSTjwgU7dr,Wizkid,STARBOY
Dance Go (Eau De Vie),Face 2 Face 10.0,18,2Baba,12/17/2014,228571,https://i.scdn.co/image/140b3b58059e0147f847169b9b6f1887fb1e047b,album,228571,FALSE,https://p.scdn.co/mp3-preview/8d57d39a20bdb5b52d42b47b1196d22e798795ee?cid=b50ee957f7824fa5806358e8fe3a1598,17,0.787,0.096,0.923,0.00071,0.0836,-4.196,0.0711,124.994,4,0.725,https://open.spotify.com/track/4SV4FQoKZ6wH8osLAo3exO,No,228.571,12,1PdMP3dtb5w0z4f2jVgXzF,https://i.scdn.co/image/c1ac8e495a2768b69008e4fc0aa2d8a9067fcfac,https://open.spotify.com/album/1PdMP3dtb5w0z4f2jVgXzF,Wizkid,2Baba
Fake Love (feat. Duncan Mighty & WizKid),Fake Love (feat. Duncan Mighty & WizKid),56,Starboy,5/4/2018,246792,https://i.scdn.co/image/1270c62b7d0526bf8ae97b5bbb04eba7cdf76d8b,single,246792,FALSE,https://p.scdn.co/mp3-preview/a253a36937d65e5d48e37f2ee123ce225fd1d3ca?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.873,0.28,0.651,0.000205,0.0782,-6.415,0.0664,106.036,4,0.833,https://open.spotify.com/track/1zikqHEDuxRMnhYxSR41lR,No,246.792,44,2hCyuqpTXNKYkEXyABXE9j,https://i.scdn.co/image/6e0c367af91ac1259c43e30f4d386f04370bffb3,https://open.spotify.com/album/2hCyuqpTXNKYkEXyABXE9j,Wizkid,Starboy
Feel Me (feat. Wizkid),Feel Me (feat. Wizkid),33,Maleek Berry,9/11/2014,212399,https://i.scdn.co/image/6c40147420b40624e6e7c7bd72148ff6a8ae728e,single,212399,FALSE,https://p.scdn.co/mp3-preview/31fd7e0c9664d53852babe8c21cab3cbdb30fa2b?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.433,0.457,0.676,0,0.589,-6.903,0.28,99.987,4,0.658,https://open.spotify.com/track/2KNboIOxbEpCYXUoyYMR1P,No,212.399,19,4S1yutAtUXrME7Z8tVzggj,https://i.scdn.co/image/13515390ad3dcaad5c3b97763930949bcd12b638,https://open.spotify.com/album/4S1yutAtUXrME7Z8tVzggj,Wizkid,Maleek Berry
Fever,Fever,61,WizKid,9/30/2018,252244,https://i.scdn.co/image/8869bc62645ead9b11e46a029a6a71e88948d7a4,single,252244,FALSE,https://p.scdn.co/mp3-preview/70046d75edd7510b356212dd86ba77740ad94fea?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.755,0.544,0.806,0.000114,0.0908,-4.618,0.0479,98.008,4,0.892,https://open.spotify.com/track/5mN3xSyvCmFy1jkdA98IfS,Yes,252.244,8,5KBalcanPNHMGSNkyE7HG2,https://i.scdn.co/image/789de34401fed629f70360fd65ce7510876aa480,https://open.spotify.com/album/5KBalcanPNHMGSNkyE7HG2,Wizkid,None
Final (Baba Nla),Final (Baba Nla) - Single,48,WizKid,12/10/2015,160000,https://i.scdn.co/image/f8009ce1100916a3dbe8e9f83cc1dabf8e50d10d,single,160000,FALSE,https://p.scdn.co/mp3-preview/328ef61449f681fb45df6a356826c77c76119be5?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.793,0.163,0.726,0,0.0934,-6.693,0.082,105.059,4,0.902,https://open.spotify.com/track/5bPpNuK3qgt1UbI18QEUYx,Yes,160,32,3PhMIu5CI6S79XdmXzou4t,https://i.scdn.co/image/a8c3e6e4291d7a9d97de70a5c45c134fc38c6581,https://open.spotify.com/album/3PhMIu5CI6S79XdmXzou4t,Wizkid,None
Komotion (feat. Wizkid),Fire of Zamani,9,Ice Prince,10/28/2013,172435,https://i.scdn.co/image/841481fa6838c5912ae83f0493122e916c36c955,album,172435,FALSE,https://p.scdn.co/mp3-preview/6abf3e98b897dd4c4775415a6234bbee93253f55?cid=b50ee957f7824fa5806358e8fe3a1598,12,0.815,0.072,0.587,1.56E-06,0.212,-6.599,0.255,82.497,4,0.548,https://open.spotify.com/track/0RX4CG33voWg5WoEkueFWu,No,172.435,41,2T5FkvRTF5GA9iKVD0nm8H,https://i.scdn.co/image/e8f2523133b63efbbbc21061d98e59e9f432b757,https://open.spotify.com/album/2T5FkvRTF5GA9iKVD0nm8H,Wizkid,Ice Prince
For You,For You (feat. Wizkid),47,Kizz Daniel,6/15/2018,237552,https://i.scdn.co/image/5e6cf4fb95b49a2c7100df30997d656a4820c820,single,237552,FALSE,https://p.scdn.co/mp3-preview/d9c9b7a30149cd196c3c246d6fd9925fd8e69c92?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.788,0.448,0.458,0,0.126,-7.294,0.185,97.886,4,0.803,https://open.spotify.com/track/1AEMEdv1kWi0Ya7Rf647f9,No,237.552,39,3T2ceXrTZovCYWTB88OsXz,https://i.scdn.co/image/5f4d34bf6b95d95cdf96b9186fe8846274d52326,https://open.spotify.com/album/3T2ceXrTZovCYWTB88OsXz,Wizkid,Kizz Daniel
No More Sleeping On Em (feat. Wizkid),Frenzy (Deluxe Edition),1,D'Prince,11/16/2012,287066,https://i.scdn.co/image/f108dc34405e1721e11a0f9a1665e407caba444e,album,287066,TRUE,https://p.scdn.co/mp3-preview/0ab381d8bfc415c334239edcb9d7a9f0089a82cc?cid=b50ee957f7824fa5806358e8fe3a1598,18,0.385,0.134,0.902,0,0.132,-3.954,0.251,133.759,4,0.676,https://open.spotify.com/track/4WgdoKRVbkNMyGYz4IffS1,No,287.066,3,3UosTsI9RU9dkBPvIyYJXS,https://i.scdn.co/image/f74f9bb5e2e7436337cebe971c8e4ab9f029572f,https://open.spotify.com/album/3UosTsI9RU9dkBPvIyYJXS,Wizkid,D'Prince
Painting the Town (feat. Wizkid),Frenzy (Deluxe Edition),2,D'Prince,11/16/2012,290146,https://i.scdn.co/image/f108dc34405e1721e11a0f9a1665e407caba444e,album,290146,TRUE,https://p.scdn.co/mp3-preview/89c64f86df2a37eb90abf2853907cf19324765e7?cid=b50ee957f7824fa5806358e8fe3a1598,6,0.645,0.0342,0.934,0,0.311,-3.047,0.0674,134.03,4,0.672,https://open.spotify.com/track/0jFITCgAlMTfDfj4Ez7FsX,No,290.146,3,3UosTsI9RU9dkBPvIyYJXS,https://i.scdn.co/image/f74f9bb5e2e7436337cebe971c8e4ab9f029572f,https://open.spotify.com/album/3UosTsI9RU9dkBPvIyYJXS,Wizkid,D'Prince
Gaga (feat. Wizkid),Gaga (feat. Wizkid),14,Durella,8/27/2014,245106,https://i.scdn.co/image/daf34a7388063fa56f399ee7bdbc94bf7f0eb7b4,single,245106,FALSE,https://p.scdn.co/mp3-preview/76c3d4d50daabbb1d8e1d6d9f2d12310b1f62747?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.708,0.0694,0.638,0,0.302,-5.299,0.108,118.062,4,0.839,https://open.spotify.com/track/0MQmG1FXuavBmWryPGDO6b,No,245.106,22,57A8vIcKgdHm5mdKiZh42J,https://i.scdn.co/image/0776a854bb8967ac02db7148f6fb6e8acd194827,https://open.spotify.com/album/57A8vIcKgdHm5mdKiZh42J,Wizkid,Durella
Gal Bad,Gal Bad,3,SUPERSTAR DJ Xclusive,5/21/2014,236982,https://i.scdn.co/image/b193108e59fb46a3a8c20a5a460c24b0ab75b2e6,single,236982,FALSE,https://p.scdn.co/mp3-preview/b7f573de94b46b8e4ced411e50a1d64f0842f222?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.646,0.00375,0.898,0,0.506,-4.406,0.0422,127.978,4,0.96,https://open.spotify.com/track/4F9e968K0ATgZH1TDGa2UJ,No,236.982,28,1h66HXcK0EDyGsh0dTj9fk,https://i.scdn.co/image/ce061bd067c17705226feaa67313f4ce984ca8ba,https://open.spotify.com/album/1h66HXcK0EDyGsh0dTj9fk,Wizkid,SUPERSTAR DJ Xclusive
GBESE,GBESE,47,DJ Tunez,5/22/2019,309902,https://i.scdn.co/image/4cccee38a735aa79c4b15e3ef6d2c998e1f26385,single,309902,FALSE,https://p.scdn.co/mp3-preview/335ecf1790932c6936c607cde057a93c99db6f26?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.818,0.111,0.861,0.000378,0.109,-5.526,0.0814,102.996,4,0.606,https://open.spotify.com/track/61gaOdboG7udvSWZtRRfAw,No,309.902,1,4SOAk0wPqpwIlFhL2qqXRW,https://i.scdn.co/image/1d166086e64112def5314fd42bcf4a4654285e44,https://open.spotify.com/album/4SOAk0wPqpwIlFhL2qqXRW,Wizkid,DJ Tunez
Geshomo,Geshomo,36,Sound Sultan,11/7/2017,226013,https://i.scdn.co/image/04b677a2f125576155e1f29fdbb8c2f2ecf3ced9,single,226013,FALSE,https://p.scdn.co/mp3-preview/cd91957c12a3b0d137c68756af4345dade73ef5f?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.824,0.21,0.746,1.89E-05,0.276,-4.207,0.127,103.041,4,0.902,https://open.spotify.com/track/5UrFUR3rGEuDQaKTQi4RQR,No,226.013,15,5kDSduetHJQi0aCLtrBaXm,https://i.scdn.co/image/ec6f89ab8f6a66dad96d834739b29af13533b36c,https://open.spotify.com/album/5kDSduetHJQi0aCLtrBaXm,Wizkid,Sound Sultan
Bend Down Pause,Ghetto University,41,Runtown,1/10/2019,197459,https://i.scdn.co/image/f1ed0e29e76cf82a7263d5ff2455af29f534ad7b,album,197459,FALSE,https://p.scdn.co/mp3-preview/6dc28e06f2090076a96803754e2279001005ec6d?cid=b50ee957f7824fa5806358e8fe3a1598,11,0.904,0.233,0.953,0,0.445,-3.523,0.171,100.013,4,0.842,https://open.spotify.com/track/2IFUYeslG6P3tM00oKLRTx,No,197.459,8,6JJj4gnpJJUmnileTL8I67,https://i.scdn.co/image/aa37536577333223b2ff7642c3b070987fa6ee3b,https://open.spotify.com/album/6JJj4gnpJJUmnileTL8I67,Wizkid,Runtown
Lagos To Kampala,Ghetto University,32,Runtown,1/10/2019,214308,https://i.scdn.co/image/f1ed0e29e76cf82a7263d5ff2455af29f534ad7b,album,214308,FALSE,https://p.scdn.co/mp3-preview/48cb2eceba9eefb6b2dd4ea3155734ec90da0178?cid=b50ee957f7824fa5806358e8fe3a1598,13,0.615,0.121,0.761,0,0.149,-5.62,0.097,133.346,5,0.642,https://open.spotify.com/track/3OzV8SmsvPi9JUTChkYL36,No,214.308,8,6JJj4gnpJJUmnileTL8I67,https://i.scdn.co/image/aa37536577333223b2ff7642c3b070987fa6ee3b,https://open.spotify.com/album/6JJj4gnpJJUmnileTL8I67,Wizkid,Runtown
Ghetto Youth,Ghetto Youth,13,STARBOY,2017,219494,https://i.scdn.co/image/2b7edd863094b2becbc62f03a8d36d3087a51bfe,single,219494,FALSE,https://p.scdn.co/mp3-preview/54d4ccfd21f94c58b4d36f3e29def4b68a463269?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.765,0.669,0.8,1.53E-06,0.117,-9.053,0.0519,105.014,4,0.642,https://open.spotify.com/track/7uDwbjGM0xVro8u5cWNshm,No,219.494,3,0CogQ93bhidCDQ3OcXhelB,https://i.scdn.co/image/775c47e76d9bd28e85b1fc54b55d81b55e6fb5f2,https://open.spotify.com/album/0CogQ93bhidCDQ3OcXhelB,Wizkid,STARBOY
Ginger (feat. Wizkid),Ginger (feat. Wizkid),34,L.A.X,4/21/2014,232120,https://i.scdn.co/image/75444386192b15c46c1ec894c53414909e5e25ca,single,232120,FALSE,https://p.scdn.co/mp3-preview/f5faa4e4f85adcbab6ee1750ec2e3e5f096e4bca?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.777,0.0596,0.897,0,0.29,-2.871,0.0516,126.018,4,0.964,https://open.spotify.com/track/0s93E3YsMw1Wgnkih7619p,No,232.12,30,16hyGjK8vJiBJjW74PmBO3,https://i.scdn.co/image/652e3bbcc80b8ae16fe465a21eb86155308d1572,https://open.spotify.com/album/16hyGjK8vJiBJjW74PmBO3,Wizkid,L.A.X
This Kind Luv,God Over Everything,46,Patoranking,8/1/2016,229128,https://i.scdn.co/image/77dc30180e61099cb531595e979d53d0c1e94af3,album,229128,FALSE,https://p.scdn.co/mp3-preview/6ba169b90e9030f9018d5ece1dce5ebd3f2d5dad?cid=b50ee957f7824fa5806358e8fe3a1598,6,0.424,0.353,0.867,4.65E-06,0.0877,-3.909,0.119,102.008,4,0.626,https://open.spotify.com/track/3Ls581nWgDCXgUFrI0QScx,No,229.128,17,2Ijyyn1GiYJVUIIpaEJnzj,https://i.scdn.co/image/a28b531e90d50641ccd78e4b4e897423e789e1a7,https://open.spotify.com/album/2Ijyyn1GiYJVUIIpaEJnzj,Wizkid,Patoranking
Good Love,Good Love (feat. Wizkid),34,DJ Maphorisa,12/9/2016,182000,https://i.scdn.co/image/0225e1c53b2a4d02af7e8e131924ee976a6241f0,single,182000,FALSE,https://p.scdn.co/mp3-preview/3185e8c33f63c9ed7d2b2fd4da0ace96b7f92e6f?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.771,0.479,0.421,0,0.158,-6.993,0.0741,129.932,4,0.504,https://open.spotify.com/track/57bRWqScT7ky8HdWXwMidb,No,182,8,1zoTuQ5Yk3DCG4Y80EqXEf,https://i.scdn.co/image/6465d2d0edd5d88fbedef9eb15720fe91af9b129,https://open.spotify.com/album/1zoTuQ5Yk3DCG4Y80EqXEf,Wizkid,DJ Maphorisa
I Don Land (Remix),I Don Land (Remix),0,Mr Dil,6/15/2010,256000,https://i.scdn.co/image/14bf59eb8be97d380b2877798c5bba40f90afe48,single,256000,FALSE,https://p.scdn.co/mp3-preview/5d7f557df061c3636df948a5d2c3cb0610f0f0e6?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.704,0.0231,0.519,0,0.263,-9.444,0.102,120.035,4,0.167,https://open.spotify.com/track/50zTpUYIH6nWK1421fajdN,No,256,13,5krA9yWJzbVD94hpLgpb4h,https://i.scdn.co/image/b9e442525d8f58f347270a8efef53efade643115,https://open.spotify.com/album/5krA9yWJzbVD94hpLgpb4h,Wizkid,Mr Dil
Glow In The Dark,Ignorance is Bliss,65,Skepta,5/31/2019,175346,https://i.scdn.co/image/57942e39bd68102b8e38fd0dd6a38fa95c414b9b,album,175346,TRUE,https://p.scdn.co/mp3-preview/890d620e873e688ca1d916fc8fd1ea67ef842e0f?cid=b50ee957f7824fa5806358e8fe3a1598,10,0.75,0.0403,0.601,0.0014,0.0764,-6.809,0.184,136.92,4,0.547,https://open.spotify.com/track/0kmxWw7KjktV4V1ZpbOeru,No,175.346,0,22zpCX6Nb9ppOVklalvGec,https://i.scdn.co/image/64c972099b6689c5a358af3a187834cdcdb64a09,https://open.spotify.com/album/22zpCX6Nb9ppOVklalvGec,Wizkid,Skepta
Immediately,Immediately,45,Mystro,5/11/2018,203781,https://i.scdn.co/image/b73c11e3c6487a0f5e70d97c0788f9cb78af87bc,single,203781,FALSE,https://p.scdn.co/mp3-preview/ab036a2108e8392278f485b873bbfb0a43f84437?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.837,0.283,0.893,0,0.0505,-4.316,0.0832,106.994,4,0.864,https://open.spotify.com/track/1QA5pcJHJMpn0ysGgVWsgd,No,203.781,12,0mKlNQ3u0ypvGduNcdQPDV,https://i.scdn.co/image/5174da8b6260336f31a7cf41d95d59a69434ee8c,https://open.spotify.com/album/0mKlNQ3u0ypvGduNcdQPDV,Wizkid,Mystro
KANA,KANA,55,Olamide,5/4/2018,207378,https://i.scdn.co/image/aee04d253a491dd947a5a840ab95d339a5661eb8,single,207378,FALSE,https://p.scdn.co/mp3-preview/0e721d115096cd05fe6652c4c936e74fc48c7e50?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.853,0.345,0.822,0.000114,0.13,-5.917,0.212,102.82,4,0.62,https://open.spotify.com/track/3uTe5oVxtAO1cnsJm4uFCJ,No,207.378,13,7atwkbkL6GTv6w3ksI1BYC,https://i.scdn.co/image/823961bb1c9cfd9810a8340bfb15a6578620d64b,https://open.spotify.com/album/7atwkbkL6GTv6w3ksI1BYC,Wizkid,Olamide
"Killing Me Slowly (feat. Wizkid, Beenie Man & Keith Murray)",Killing Me Slowly,1,Bright-D,8/30/2018,216000,https://i.scdn.co/image/fb0545ca181508ec12f278ec4c639eba36d039a0,single,216000,FALSE,https://p.scdn.co/mp3-preview/dd12f01d088dbb80e9ba2949be8ee256713c549a?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.75,0.18,0.715,0,0.17,-3.877,0.144,95.071,4,0.75,https://open.spotify.com/track/6AhM5EmPZXX7hDalBQhUoY,No,216,32,1zoFwPl92nYQ64YH62qeAh,https://i.scdn.co/image/8892c8eaa8717422f31e8059679fa71c2db385b8,https://open.spotify.com/album/1zoFwPl92nYQ64YH62qeAh,Wizkid,Bright-D
Jahs Love Is True (feat. Wizkid),L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),39,Burna Boy,8/12/2013,249600,https://i.scdn.co/image/c2600bf3bb42bf92d672ab81ffd62bd0a4ddc819,album,249600,FALSE,https://p.scdn.co/mp3-preview/3389fe2848ea2fdc312e683d8516d5546614b15c?cid=b50ee957f7824fa5806358e8fe3a1598,18,0.532,0.299,0.681,0,0.39,-4.874,0.196,99.525,4,0.325,https://open.spotify.com/track/4zrQ3BUbp5xWOESYLqiIht,No,249.6,49,4RsttwlINL1UxDTZL2rQ6I,https://i.scdn.co/image/4a39e265efc8ccb1e5d6a43a8d7dfc232376ecb2,https://open.spotify.com/album/4RsttwlINL1UxDTZL2rQ6I,Wizkid,Burna Boy
I Love You,Light Work,1,Dampah,4/9/2014,146886,https://i.scdn.co/image/d232014f2dfb02826649c2860025015e66250039,album,146886,TRUE,https://p.scdn.co/mp3-preview/f1bc748bdd58ffc10cb692350256e6600a409845?cid=b50ee957f7824fa5806358e8fe3a1598,17,0.631,0.0633,0.775,4.48E-06,0.221,-9.815,0.256,159.936,4,0.831,https://open.spotify.com/track/4NrX8t9cWhaaJEJkbGwxND,No,146.886,31,0hYdCGrtw6LDQ4AZi7QQsc,https://i.scdn.co/image/bd64c33dab8eed218392b283a3a9b2cf2020cb17,https://open.spotify.com/album/0hYdCGrtw6LDQ4AZi7QQsc,Wizkid,Dampah
